"pid","total_returned","total_sold","return_rate","channel","date_id","net_sales_amount","month_01","month_02","month_03","month_04","month_05","month_06","month_07","month_08","month_09","month_10","month_11","month_12","day_of_the_week_Friday","day_of_the_week_Monday","day_of_the_week_Saturday","day_of_the_week_Sunday","day_of_the_week_Thursday","day_of_the_week_Tuesday","day_of_the_week_Wednesday"
"4678825285c47fe",0,1,0,"0",2022-09-01,1,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"467eda896468c3d",-1,3,0.333333333333333,"1",2022-06-24,2,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"46b0db8e0512253",0,12,0,"0",2022-04-15,12,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"46ba881c9c13ced",0,1,0,"0",2022-11-21,1,"0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"46be759472b6db2",0,1,0,"0",2022-10-04,1,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"46d034eadc942e0",0,3,0,"1",2022-04-24,3,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"46d77103d40e405",0,3,0,"0",2022-12-30,3,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"46e8772a04e676b",-1,5,0.2,"1",2022-02-16,4,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"46fe9f9bca3c24f",0,4,0,"0",2022-07-03,4,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"471832faaead479",0,6,0,"0",2021-09-21,6,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"472b323b18e92c5",0,23.9563763541756,0,"0",2022-05-27,23.9563763541756,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"472b6cab11faa82",0,4,0,"0",2022-08-19,4,"0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"47423a51624ef49",0,8,0,"0",2022-04-08,8,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"474bf64089a5084",-1,11,0.0909090909090909,"0",2022-06-04,10,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"475b3aec12e0d89",-2,27,0.0740740740740741,"0",2022-04-19,25,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"47742b4694fdcdd",-1,5,0.2,"1",2022-02-14,4,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4774db0544e13ea",-5,103.956376354176,0.0480970977957637,"0",2022-04-30,98.9563763541755,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"479c05d2ce8e79d",-1,2,0.5,"0",2022-11-04,1,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"47b471046ef4b14",0,7,0,"0",2022-05-28,7,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"47b5315d4765e3e",-3,53,0.0566037735849057,"1",2021-12-18,50,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"47b9cef4ddf4b2d",0,13,0,"0",2022-06-09,13,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"47c7a3b191bc421",0,1,0,"0",2022-09-19,1,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"47d40bf9ad1850f",0,9,0,"0",2022-11-12,9,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"47d96c8e681aaa5",0,6,0,"0",2021-12-08,6,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"47dbb4781ab0171",0,12,0,"0",2022-04-07,12,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"47e0a1053fc0f93",0,2,0,"1",2022-09-03,2,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"47e35a648ba937a",0,4,0,"1",2021-08-18,4,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"47e9d5e12af7fd0",-2,17,0.117647058823529,"0",2022-10-22,15,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"47eb7283d0e4b87",0,8,0,"0",2022-10-01,8,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"47efb538a61e88e",0,17.9563763541756,0,"0",2022-03-11,17.9563763541756,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"47f5e6453248387",-1,25,0.04,"0",2022-08-19,24,"0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"47f618a8732bc84",0,53,0,"0",2022-09-25,53,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"480023761e18ee0",0,1,0,"0",2022-09-30,1,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4807eb20ffce203",0,1,0,"0",2022-02-05,1,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"480b7f55cb42906",0,2,0,"1",2022-03-05,2,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4811f0bfb66fd7a",0,1,0,"0",2022-08-20,1,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"481588a271e2806",0,4,0,"1",2021-12-17,4,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"4820df60dea36d7",0,8,0,"0",2022-04-09,8,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4820ef260abe642",0,3,0,"0",2022-08-13,3,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4827f3335ea8263",0,6,0,"0",2022-12-11,6,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"482da71c9899e1b",0,10,0,"0",2021-10-07,10,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"483054ef5a057d5",-1,44.9563763541756,0.0222437856672832,"0",2022-09-17,43.9563763541756,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"485018d2f8cd742",0,24,0,"0",2022-09-28,24,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4850a402e54a3d9",0,11,0,"0",2022-09-23,11,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"48533f3c0075bce",0,1,0,"0",2022-12-23,1,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"485e7aefbd1d0d4",-1,14,0.0714285714285714,"0",2022-02-19,13,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"485ecc949104b56",0,1,0,"1",2022-03-06,1,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"487ade558dba359",-1,12,0.0833333333333333,"0",2022-05-10,11,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"487aee1ed7631d3",0,10,0,"0",2022-03-24,10,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"48850ee6d2c4d90",-1,3,0.333333333333333,"0",2022-09-19,2,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"488c51f69699fb5",-1,25,0.04,"0",2022-06-17,24,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"489356633c6d037",0,9,0,"0",2020-08-22,9,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"489f2a4b55b02f1",0,50,0,"0",2022-05-31,50,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"48a4418e940b7a7",0,2,0,"0",2022-08-18,2,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"48a75f57dabb3e6",0,17,0,"0",2022-03-18,17,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"48b404a6ff87af9",0,5,0,"0",2022-09-24,5,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"48ea5d5dda51ce1",0,4,0,"0",2022-10-04,4,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"48fa69ada3fa779",0,10,0,"0",2021-04-05,10,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"48fb34cdc2c04d4",0,4,0,"0",2021-12-18,4,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"49028ab0b7ef693",-1,13,0.0769230769230769,"0",2021-06-12,12,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"490603cc5abf8d0",0,14,0,"0",2022-03-25,14,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"490e35b008e0fd6",0,1,0,"0",2022-04-10,1,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4910fbf891a699a",-1,10,0.1,"1",2022-07-23,9,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"491183b847389a3",0,5,0,"0",2022-12-19,5,"0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"491e35f7f2e82e6",0,5,0,"1",2022-06-16,5,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"491e67b0aab8e5f",0,14,0,"0",2022-06-08,14,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4938c74cbd314da",0,8,0,"1",2022-07-24,8,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"493dc1f27d03bd2",-1,5.95637635417555,0.167887309420765,"1",2022-03-20,4.95637635417555,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4949dfd38c8dcdf",-2,21,0.0952380952380952,"0",2022-09-17,19,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"49513729ffee9aa",0,3,0,"1",2022-03-12,3,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"495843107985567",0,4,0,"0",2022-03-05,4,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4966740f59be61a",0,13,0,"0",2022-10-07,13,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"497003e50ea827b",0,5,0,"1",2022-04-21,5,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"497711c4f52d2e9",-1,1,1,"1",2022-02-09,0,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4977c4592842171",0,9,0,"0",2022-01-15,9,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4985b432dc16671",-1,15,0.0666666666666667,"0",2022-09-13,14,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4994c442d8717ae",-1,6,0.166666666666667,"1",2021-08-18,5,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"49a00e23f17714a",0,2,0,"0",2022-05-26,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"49a65674e142085",-1,2,0.5,"1",2022-02-12,1,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"49a69d4d09d402a",-2,22,0.0909090909090909,"0",2022-05-14,20,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"49a7e951065c313",-1,10,0.1,"0",2022-10-21,9,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"49baca99a751f27",0,3,0,"0",2022-10-22,3,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"49c26dda8faaa6a",-1,1,1,"1",2021-08-18,0,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"49c62fb6affb2df",-1,25,0.04,"0",2022-06-04,24,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"49c88131132cf87",0,7,0,"0",2022-05-14,7,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"49e9fca80d956a8",-1,1,1,"1",2022-03-28,0,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"49f1573da9dc9a6",0,2,0,"0",2022-10-26,2,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"49f3dea49437589",0,7,0,"0",2022-02-10,7,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4a120827efd817b",0,2,0,"0",2022-11-13,2,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"4a1e18dcecf9fb8",0,1,0,"0",2022-03-29,1,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4a1e222d6ca80f5",0,1,0,"1",2022-05-31,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4a24f5a653e6002",-1,3,0.333333333333333,"1",2022-05-05,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4a294d9a6bf8b2d",-2,45,0.0444444444444444,"0",2022-03-25,43,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4a33ef8d137b1f9",0,1,0,"1",2022-04-22,1,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4a3dbe7c2e5b119",0,2,0,"0",2023-01-11,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4a3f141ce246597",0,9,0,"0",2022-09-09,9,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4a3fd0a976bfb6e",0,1,0,"0",2023-07-04,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"4a470cb20373ec4",0,6,0,"0",2022-09-13,6,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4a5d17284692904",-3,6,0.5,"1",2022-03-21,3,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4a5e32facc42c4f",0,8,0,"0",2022-03-19,8,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4a6182424877f19",0,2,0,"0",2022-06-04,2,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4a7ac1cca840faa",0,14,0,"0",2020-09-01,14,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4a88c33df1cd9c8",0,7,0,"0",1753-01-01,7,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4a8ba72d236bc72",0,18,0,"0",2022-04-27,18,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4a8c03f6dfdf81c",0,2,0,"0",2021-07-30,2,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"4a9191f6d52bb4f",0,1,0,"1",2022-06-25,1,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4a966d7434dfb37",0,106,0,"0",2022-09-06,106,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4a9de6faa6673a7",0,2,0,"1",2022-03-02,2,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4ac7f97421e978d",-1,2,0.5,"1",2022-07-21,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"4ad022930191c75",0,5,0,"0",2022-10-06,5,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"4adc50d53e4610d",0,16,0,"0",2021-09-12,16,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"4aea4db2f14904b",-3,32,0.09375,"0",2022-03-26,29,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4b02006187743d9",0,8,0,"0",2022-07-06,8,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"4b08b529122f9bf",-1,2,0.5,"0",2022-02-24,1,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4b1539bbd8a38d9",0,20,0,"0",2022-03-29,20,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4b1562ba83d4e6e",0,1,0,"1",2022-05-12,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4b1bb2ae12af01f",0,3,0,"1",2022-05-10,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4b27fae779e1fdd",0,16.9563763541756,0,"0",2022-02-24,16.9563763541756,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4b3bdc1a69f22ed",-3,53,0.0566037735849057,"0",2022-05-28,50,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4b42624cea87e12",-1,12,0.0833333333333333,"0",2022-08-25,11,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"4b67a2a3c97453f",0,2,0,"1",2022-03-22,2,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4b6a8f4a67403c7",0,3,0,"0",2022-04-09,3,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4b73663379ae743",-2,28,0.0714285714285714,"0",2022-05-13,26,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4b75f634d6a936d",-1,2.95637635417555,0.338251927427173,"0",2022-05-31,1.95637635417555,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4b84932c2a6532f",0,1,0,"1",2021-08-18,1,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"4b8ebbc3304f6d1",0,10,0,"0",2022-03-19,10,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4b9b2b497729d04",0,1,0,"0",2022-07-23,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"4bb8b6ff4182b8b",0,16,0,"0",1753-01-01,16,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4bbb057d1920f7a",0,7,0,"0",2022-02-06,7,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4bc00f7a7f58024",0,4,0,"0",2022-04-23,4,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4bc7751ea0d4ae8",0,10,0,"0",2022-08-26,10,"0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"4bce478131d1195",0,1,0,"0",2022-02-11,1,"0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4bd460ba61bfdeb",0,7,0,"0",2021-02-03,7,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4bd71fe1cba3fd4",0,6,0,"0",2021-09-18,6,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4be76212390c64b",0,1,0,"0",2022-05-06,1,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4be8ee621cf309a",-2,8,0.25,"0",2022-09-27,6,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4becc6fb12804ed",-1,2,0.5,"0",2022-11-09,1,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"4bf810323d8d380",0,3,0,"1",2022-06-04,3,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4c001cfe03b39f2",0,1,0,"0",2022-09-30,1,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4c1235a066a635d",0,3,0,"1",2022-03-26,3,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4c153105fce72b4",0,19,0,"0",2022-01-29,19,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4c1891b6da687fd",0,5,0,"0",2022-09-24,5,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4c2ec00d087c527",0,18,0,"0",1753-01-01,18,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4c4541960161871",-1,3,0.333333333333333,"0",2022-07-22,2,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"4c5582d82bbd3fa",0,17.9563763541756,0,"0",2022-05-27,17.9563763541756,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4c581bfe04fc4a5",-1,40,0.025,"0",2022-03-22,39,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4c5a77476d24a53",-1,5,0.2,"0",2022-04-12,4,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4c625221a2e38c5",-1,3,0.333333333333333,"1",2022-03-04,2,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4c6c24f527d57c4",0,5,0,"0",2022-07-21,5,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"4c83b167956a300",0,3,0,"0",2022-09-10,3,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4c943ddfdf437fc",-1,20,0.05,"0",2020-10-23,19,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"4ca65928925f3f2",0,5.95637635417555,0,"0",2021-03-24,5.95637635417555,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4cad9ac4c3c3775",0,1,0,"0",2022-06-06,1,"0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4cba9c642eb0be9",0,8.95637635417555,0,"0",2022-03-18,8.95637635417555,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4cbfdd1c8773727",-2,14,0.142857142857143,"0",2022-03-24,12,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4cc3835a8536230",-1,3,0.333333333333333,"0",2023-01-18,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4cc52eba773b094",-1,3,0.333333333333333,"1",2022-06-09,2,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4cdd679dd93a7c7",-1,1,1,"1",2022-07-05,0,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"4ce136e3cb26555",0,1.95637635417555,0,"1",2022-07-18,1.95637635417555,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"4cf6fa8d080a6fa",0,1,0,"0",2022-12-20,1,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4cfdf7677dba3a8",0,4,0,"0",2022-09-10,4,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4d04b2c6a1071bc",-3,7,0.428571428571429,"0",2022-10-16,4,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"4d1ec5f70917f69",-1,13,0.0769230769230769,"0",2022-09-22,12,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"4d3810047572553",0,1,0,"0",1753-01-01,1,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4d38fd60447736b",0,5,0,"0",2022-02-12,5,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4d3aa3363748f5e",-2,30,0.0666666666666667,"0",2022-03-12,28,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4d4084db256fd41",0,1,0,"0",2022-09-17,1,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4d5035844e007f4",0,7,0,"1",2022-04-28,7,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4d57fabbb0eb0ee",0,16,0,"0",2022-05-14,16,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4d63de7fa22b7fc",0,4,0,"0",2022-07-05,4,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"4d64e42bb85655f",0,15,0,"0",2021-08-03,15,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"4d698ea87677e90",0,21,0,"0",2022-09-02,21,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4d6b4a18813f020",0,5,0,"0",2022-05-08,5,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4d82757c5749987",0,9,0,"0",2022-02-03,9,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4d838e1f9816e64",-1,1,1,"1",2022-07-26,0,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"4d90959b923e309",0,11.9563763541756,0,"0",2022-02-24,11.9563763541756,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4d9528287ea5324",-1,24,0.0416666666666667,"0",2022-04-16,23,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4d9a490ef2c837a",0,1,0,"0",2022-10-21,1,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"4da357c898713f1",0,1,0,"0",2022-04-01,1,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4da4d9f573c7ee5",0,8,0,"0",2022-03-24,8,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4da7f33f14f6f92",0,1,0,"1",2022-04-23,1,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4da9e791876f700",0,2,0,"0",2022-07-16,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"4dac066c8630aac",0,1,0,"0",2021-12-18,1,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"4dbc765ad8095f2",0,1,0,"0",1753-01-01,1,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4dc50030efb23cc",0,10,0,"0",2022-04-15,10,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4dd41cbd42975fe",0,6,0,"0",2022-03-08,6,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4ddf28cea97df12",-1,7,0.142857142857143,"0",2022-03-29,6,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4decb67b6f72f38",0,3,0,"0",2022-09-18,3,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"4dfec602dd93ecf",0,4,0,"1",2022-03-14,4,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4e0b03fc926e45e",-1,3,0.333333333333333,"0",2022-10-01,2,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"4e0e6b8769aeeb2",-1,7,0.142857142857143,"1",2022-04-11,6,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
